INDEX,NAME,SHIRTNAME,JAPANESE PLAYER NAME,SPACING,COMMENTARY,AGE,NATIONALITY,FOOT,WEIGHT,HEIGHT,FORM,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,INJURY TOLERANCE,GROWTH TYPE,MARKET PRICE,GK 0,SW 1,CB 2,LB 3,RB 4,DMF 5,CMF 6,LMF 7,RMF 8,AMF 9,LWF 10,RWF 11,SS 12,CF 13,POSITION,ATTACK,DEFENCE,HEADER ACCURACY,DRIBBLE ACCURACY,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,PLACE KICKING,SWERVE,BALL CONTROLL,GOAL KEEPING SKILLS,RESPONSE,EXPLOSIVE POWER,DRIBBLE SPEED,TOP SPEED,BODY BALANCE,STAMINA,KICKING POWER,JUMP,TENACITY,TEAMWORK,S01 1-TOUCH PLAY,S02 OUTSIDE CURVE,S03 LONG THROW,S04 SUPER-SUB,S05 SPEED MERCHANT,S06 LONG RANGE DRIVE,S07 SHOULDER FEINT SKILLS,S08 TURNING SKILLS,S09 ROULETTE SKILLS,S10 FLIP FLAP SKILLS,S11 FLICKING SKILLS,S12 SCISSORS SKILLS,S13 STEP ON SKILLS,S14 DEFT TOUCH SKILLS,S15 KNUCKLE SHOT,S16 JUMPING VOLLEY,S17 SCISSOR KICK,S18 HEEL FLICK,S19 WEIGHTED PASS,S20 DOUBLE TOUCH,S21 RUN AROUND,S22 SOMBRERO,S23 180 DRAG,S24 LUNGING TACKLE,S25 DIVING HEADER,S26 GK LONG THROW,P01 CLASSIC NO.10,P02 ANCHOR MAN,P03 TRICKSTER,P04 DARTING RUN,P05 MAZING RUN,P06 PINPOINT PASS,P07 EARLY CROSS,P08 BOX TO BOX,P09 INCISIVE RUN,P10 LONG RANGER,P11 ENFORCER,P12 GOAL POACHER,P13 DUMMY RUNNER,P14 FREE ROAMING,P15 TALISMAN,P16 FOX IN THE BOX,P17 OFFENSIVE SIDEBACK,P18 TRACK BACK,ATTACK AWARENESS,DEFENCE AWARENESS,SKIN COLOR,SKIN TEXTURE,FACE MODE,LINKED FACE,FACE SLOT,LINKED HAIR,HAIR SLOT,BOOTS,UNTUCKED SHIRT,TIGHT KIT,GLOVES,DRIBBLE STYLE,FREE KICK STYLE,PENALTY KICK STYLE,DROP KICK STYLE,GOAL CELEBRATION STYLE #1,GOAL CELEBRATION STYLE #2,CLUB TEAM,NUMBER,NATIONAL TEAM
55893,VELAZQUEZ,VELAZQUEZ,ベラスケス,2,0,25,Chile,R,65,172,4,5,5,A,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AMF,68,43,62,77,71,67,73,67,65,67,68,75,50,71,80,71,76,66,77,74,71,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4534,26,0,0,0,1,1,1,1,0,0,FOVRAGIZUM,18,
55894,BEITIA,BEITIA,ベイティア,2,0,29,Chile,R,80,182,5,4,4,A,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,29,77,45,55,56,58,58,65,43,44,41,49,82,88,75,55,66,84,60,79,80,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4487,18,0,0,0,3,1,1,1,0,0,BUCHANEVA,1,
55895,FERRON,FERRON,フェロン,2,0,32,Chile,R,83,190,5,5,5,A,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,58,72,78,71,69,70,67,66,59,54,52,70,50,75,69,68,73,85,71,79,70,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4487,19,0,0,0,1,1,1,1,0,0,BUCHANEVA,3,
55896,JIMENEZ,JIMENEZ,ヒメネス,2,0,28,Chile,R,75,187,5,5,5,A,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,54,73,74,71,73,69,72,67,60,62,57,72,50,78,74,69,75,79,76,75,76,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4451,27,0,0,0,1,1,1,1,0,0,BUCHANEVA,2,
55897,PINEDA,PINEDA,ピネダ,2,0,28,Chile,R,69,173,5,5,5,A,73,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,RB,65,58,65,72,66,65,67,71,60,57,62,72,50,71,78,76,82,70,79,75,78,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4212,18,0,0,0,1,1,1,1,0,0,BUCHANEVA,13,
55898,BALBUENA,BALBUENA,バルブエナ,2,0,20,Chile,L,71,178,3,5,5,A,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,LB,63,52,64,73,68,65,67,69,60,55,58,72,50,66,78,76,85,69,75,72,79,62,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,Default,0,131,0,4360,18,0,0,0,1,1,1,1,0,0,BUCHANEVA,4,
55899,PALAU,PALAU,パラウ,2,0,26,Chile,R,73,185,5,5,5,A,52,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,RB,62,66,73,71,70,69,71,71,60,61,65,72,50,74,75,70,75,74,82,75,72,72,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4532,26,0,0,0,1,1,1,1,0,0,BUCHANEVA,17,
55900,XAVIER,XAVIER,ハビエル,2,0,25,Chile,R,67,175,5,5,5,A,88,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,DMF,62,65,68,75,72,70,69,70,64,62,63,74,50,75,76,73,83,78,80,76,79,68,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4441,22,0,0,0,1,1,1,1,0,0,BUCHANEVA,19,
55901,TELLETXEA,TELLETXEA,テレチュア,2,0,25,Chile,R,76,180,4,5,5,A,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,SS,69,38,69,79,73,69,74,72,70,58,62,79,50,70,78,76,77,73,74,74,75,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4487,28,0,0,0,1,1,1,1,0,0,BUCHANEVA,14,
55902,CHAVARRI,CHAVARRI,チャバリ,2,0,23,Chile,R,57,158,3,5,5,A,72,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,AMF,70,39,62,82,79,64,72,65,67,68,68,83,50,71,86,83,74,68,75,65,71,61,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4527,26,0,0,0,1,1,1,1,0,0,BUCHANEVA,16,
55903,SEMPRUN,SEMPRUN,センプラン,2,0,36,Argentina,R,72,172,4,5,5,A,180,3,0,0,0,0,0,1,1,1,1,1,0,0,1,0,AMF,75,60,65,81,87,80,83,71,74,74,79,85,50,74,80,75,73,69,75,75,74,69,72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4527,19,0,0,0,3,1,2,1,0,0,BUCHANEVA,10,
55904,GIOVANELLA,GIOVANELLA,ジョバネラ,2,0,25,Paraguay,L,74,181,4,5,5,A,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,72,29,75,74,67,66,64,64,74,62,59,73,50,77,77,72,74,76,73,77,77,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4420,27,0,0,0,1,1,1,1,0,0,BUCHANEVA,11,
55905,SANTOLARIA,SANTOLARIA,サントラリア,2,0,29,Chile,R,82,186,4,4,4,A,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,29,70,40,49,54,60,57,64,39,45,40,50,72,77,63,53,71,83,53,78,76,66,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4441,18,0,0,0,1,1,1,1,0,0,BUCHANEVA,21,
55906,CORRALES,CORRALES,コラーレス,2,0,21,Chile,R,73,178,4,4,4,A,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,29,71,43,52,55,62,60,58,45,45,42,56,70,80,68,60,69,75,53,79,77,68,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4386,18,0,0,0,1,1,1,3,0,0,BUCHANEVA,12,
55907,QUEREJETA,QUEREJETA,クェレヘタ,2,0,27,Chile,R,79,179,5,5,5,A,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,CB,54,72,77,71,71,71,74,69,64,72,69,72,50,76,73,68,74,79,75,79,74,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4273,23,0,0,0,1,1,1,1,0,0,BUCHANEVA,5,
55908,CUELLAR,CUELLAR,クエジャール,2,0,32,Chile,R,79,179,4,5,5,A,90,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,CB,49,67,73,65,65,66,66,71,54,55,54,65,50,72,68,66,70,79,75,74,76,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4373,21,0,0,0,1,1,1,1,0,0,BUCHANEVA,18,
55909,CAJAL,CAJAL,カハール,2,0,30,Chile,R,75,176,4,5,5,A,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,67,62,63,72,65,67,68,72,62,59,59,71,50,69,78,79,82,72,81,75,78,65,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4539,20,0,0,0,1,1,1,1,0,0,BUCHANEVA,23,
55910,CASAS,CASAS,カサス,2,0,28,Uruguay,L,72,177,4,4,4,A,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,LB,69,58,68,79,72,68,76,74,65,67,67,79,50,68,78,78,80,71,78,76,72,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4512,21,0,0,0,1,1,1,1,0,0,BUCHANEVA,22,
55911,GAONA,GAONA,ガオナ,2,0,28,Chile,R,70,170,4,5,5,A,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DMF,60,67,67,71,73,70,71,69,64,64,59,74,50,76,76,69,74,73,78,83,73,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4539,24,0,0,0,1,1,1,1,0,0,BUCHANEVA,6,
55912,OCANA,OCANA,オカーニャ,2,0,28,Chile,R,75,179,5,5,5,A,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DMF,60,65,66,70,71,69,67,64,57,59,62,71,50,73,75,73,78,75,76,74,77,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4366,19,0,0,0,1,1,1,1,0,0,BUCHANEVA,15,
55913,ESCAMILLA,ESCAMILLA,エスカミーリャ,2,0,21,Chile,R,72,178,3,4,5,A,52,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,AMF,67,39,64,74,65,67,68,72,62,57,61,74,50,66,78,79,83,75,74,75,78,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,Default,0,131,0,4320,24,0,0,0,1,1,1,1,0,0,BUCHANEVA,7,
55914,URBANO,URBANO,ウルバーノ,2,0,23,Uruguay,L,59,165,4,4,4,A,13,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,SS,66,39,78,74,71,66,71,64,71,51,49,71,50,71,82,76,77,72,80,70,76,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Default,0,131,0,4366,18,0,0,0,1,1,1,1,0,0,BUCHANEVA,20,
55915,ANGLES,ANGLES,アングレス,2,0,36,Chile,R,68,167,6,5,5,A,114,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,SS,73,41,71,79,72,69,75,70,74,62,68,79,50,80,76,79,79,69,73,74,76,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,5,1,Default,0,131,0,4508,24,0,0,0,1,1,1,1,0,0,BUCHANEVA,25,
55916,HALFFTER,HALFFTER,アルフテル,2,0,21,Chile,R,75,172,3,5,5,A,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CF,67,31,67,72,66,66,71,68,72,62,59,74,50,75,75,76,77,75,74,75,75,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4261,25,0,0,0,1,1,1,1,0,0,BUCHANEVA,24,
55917,ALFARO,ALFARO,アルファロ,2,0,26,Chile,R,80,186,4,5,5,A,3,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,RMF,64,59,69,77,66,64,71,74,64,59,59,71,50,68,68,74,81,83,73,70,71,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,Default,0,131,0,4441,18,0,0,0,1,1,1,1,0,0,BUCHANEVA,8,
55918,ARCAS,ARCAS,アルカス,2,0,27,Chile,R,77,170,4,5,5,A,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SS,71,39,67,74,70,65,68,69,74,62,61,76,50,77,80,74,77,68,75,72,74,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,Default,0,131,0,4441,18,0,0,0,1,1,1,1,0,0,BUCHANEVA,9,
55919,LOIOLA,LOIOLA,ロイオラ,2,0,30,Chile,R,84,191,5,4,4,A,90,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,29,77,39,49,55,54,59,62,39,41,40,49,77,83,65,50,66,86,61,87,75,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4373,25,0,0,0,1,1,1,3,0,0,CONTAQUIPURA,25,
55920,LARRAZ,LARRAZ,ララツ,2,0,26,Chile,R,73,180,5,5,5,A,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,CB,55,69,74,67,67,65,62,64,52,57,51,69,50,72,74,72,75,76,76,73,79,69,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4273,18,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,5,
55921,MORERA,MORERA,モレーラ,2,0,30,Chile,R,76,189,4,5,5,A,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,51,70,77,64,65,68,64,65,55,53,54,68,50,72,67,63,74,83,72,79,74,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4261,24,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,13,
55922,MURILLO,MURILLO,ムリージョ,2,0,19,Chile,L,80,187,3,4,4,A,57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,DMF,49,66,72,65,64,66,69,67,55,54,53,67,50,71,70,63,76,81,73,78,72,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4340,20,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,2,
55923,MILAN,MILAN,ミラン,2,0,30,Argentina,R,72,179,5,5,5,A,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,65,64,69,74,72,71,74,73,65,62,71,75,50,73,76,76,77,73,82,74,75,70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4487,26,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,4,
55924,MARISCAL,MARISCAL,マリスカル,2,0,26,Chile,L,71,172,4,4,4,A,47,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,LB,64,57,59,72,64,72,62,74,59,62,59,72,50,69,78,76,80,72,81,82,80,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6,1,Default,0,131,0,4292,27,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,3,
55925,BOLUDA,BOLUDA,ボルダ,2,0,29,Chile,R,75,178,5,5,5,A,3,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,AMF,69,51,65,77,81,72,75,71,72,69,69,81,50,72,73,74,73,73,74,75,70,71,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4261,19,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,19,
55926,GENERELO,GENERELO,ヘネレーロ,2,0,27,Chile,R,73,178,5,5,5,A,48,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DMF,62,65,70,72,74,78,76,75,64,63,60,73,50,77,76,74,80,75,78,77,78,70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,Default,0,131,0,4292,26,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,6,
55927,BELLO,BELLO,ベージョ,2,0,28,Argentina,R,77,172,5,5,4,A,3,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,RMF,72,49,66,75,74,72,79,78,75,76,70,75,50,71,76,74,77,73,75,80,72,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,1,Default,0,131,0,4528,19,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,16,
55928,VEIGA,VEIGA,ベイガ,2,0,23,Chile,L,70,175,4,4,5,A,48,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,AMF,73,38,65,80,75,72,76,75,72,74,76,77,50,73,83,80,81,71,75,74,72,65,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4261,27,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,22,
55929,PRIM,PRIM,プリム,2,0,28,Chile,R,82,183,4,5,5,A,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,73,32,76,72,67,67,65,68,76,54,54,75,50,78,74,71,77,81,73,79,76,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4427,25,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,18,
55930,FARINOS,FARINOS,ファリノス,2,0,40,Uruguay,R,79,181,5,4,4,A,160,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,29,83,51,52,51,53,64,68,42,47,46,52,79,89,79,54,68,75,62,74,75,81,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4512,24,0,0,0,1,1,1,4,0,0,CONTAQUIPURA,1,
55931,PIEDRA,PIEDRA,ピエドラ,2,0,26,Chile,R,82,188,4,4,4,A,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,29,73,40,49,54,50,57,64,48,40,48,50,71,82,65,52,67,79,59,77,75,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,Default,0,131,0,4511,21,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,12,
55932,BANGO,BANGO,バンゴ,2,0,26,Ecuador,R,72,182,4,5,5,A,47,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,CB,54,69,79,63,70,63,70,65,59,52,54,67,50,70,74,71,70,76,75,74,78,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4273,20,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,14,
55933,PAREJA,PAREJA,パレーハ,2,0,25,Chile,R,68,175,4,4,4,A,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,RB,57,63,66,70,64,67,65,66,55,54,56,68,50,68,75,76,79,75,76,72,78,63,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,Default,0,131,0,4292,0,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,24,
55934,WEINDLER,WEINDLER,バインドラー,2,0,24,Chile,R,65,172,4,5,5,A,204,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,LB,69,55,68,74,65,68,67,71,65,60,63,72,50,67,84,83,85,71,76,70,82,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,Default,0,131,0,4212,28,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,23,
55935,DONOSTIA,DONOSTIA,ドノスティーア,2,0,25,Chile,R,70,175,5,5,5,A,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DMF,60,62,64,72,74,69,72,67,64,65,60,75,50,78,76,70,72,70,76,73,73,68,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4516,28,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,8,
55936,TEVENET,TEVENET,テベネット,2,0,26,Argentina,R,72,177,5,5,5,A,13,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,DMF,67,63,63,74,72,71,68,73,67,67,70,79,50,75,76,76,76,73,78,79,70,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4441,28,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,17,
55937,SQUILLARL,SQUILLARL,スクラーリ,2,0,21,Chile,L,77,189,3,3,3,A,84,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,CMF,66,43,68,77,80,75,80,75,68,76,78,75,50,69,74,77,71,70,70,74,69,65,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4516,20,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,21,
55938,SAEZ,SAEZ,サエス,2,0,21,Chile,L,80,180,3,4,4,A,54,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,LMF,64,40,62,78,72,67,73,69,65,64,68,76,50,67,76,74,75,71,73,72,75,62,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4360,24,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,20,
55939,SAURIN,SAURIN,サウリン,2,0,25,Chile,R,75,177,4,5,5,A,13,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,AMF,70,38,66,81,73,69,71,67,70,71,69,82,50,68,76,75,77,72,73,75,71,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4516,27,0,0,0,1,1,1,1,0,0,CONTAQUIPURA,11,
